adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,decade
False,/2fP8yZHl3FxJUouMCTBqTnSUrno.jpg,"[35, 10751]",17037,en,I'll Be Home for Christmas,"Estranged from his father, college student Jake is lured home to New York for Christmas with the promise of receiving a classic Porsche as a gift. When the bullying football team dumps him in the desert in a Santa suit, Jake is left without identification or money to help him make the journey. Meanwhile, his girlfriend, Allie, does not know where he is, and accepts a cross-country ride from Jake's rival, Eddie.",1.5893,/9hTYFvEDnajUIbpdfc3fO6bZq2Y.jpg,1998-11-13,I'll Be Home for Christmas,False,5.977,344,1990s
False,/ArNNCDc3Ndg9d0PkkOYHsZeLsbo.jpg,"[10751, 35, 12]",17414,en,Dunston Checks In,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",1.5519,/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg,1996-01-12,Dunston Checks In,False,5.378,238,1990s
False,/3kdSGx028h48Zzr6PFbGZWY4fJM.jpg,"[80, 28, 9648, 53]",11074,en,Striking Distance,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",1.4877,/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg,1993-09-17,Striking Distance,False,5.847,864,1990s
False,/7IJHdLr4Bi0rCBgXblVzHGfeyAg.jpg,"[27, 9648, 53, 10770]",17792,en,Omen IV: The Awakening,"Damien Thorn is dead, but his prophecy is reborn in a mysterious girl named Delia, who is adopted by two attorneys.",1.4819,/oRcRyiVRnR1u3LJQL8VMryvyatF.jpg,1991-07-19,Omen IV: The Awakening,False,5.0,263,1990s
False,/3WQoPndQSg9odIwHWwPNT7COZxR.jpg,"[27, 28, 878]",9423,en,Virus,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.",1.4398,/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,1999-01-14,Virus,False,5.395,650,1990s
False,/zcE3evYO61qp6xQMJbESzWaImWK.jpg,"[18, 53]",58770,en,The Trigger Effect,"A blackout leaves those affected to consider what is necessary, what is legal, and what is questionable, in order to survive in a predatory environment.",1.4317,/9LZLXVwhhmkdye4JXoLP06fm5G2.jpg,1996-08-30,The Trigger Effect,False,5.765,115,1990s
False,/vLfksvG182LklmmiHek0Al4FdRN.jpg,[35],11353,en,Bowfinger,"On the verge of bankruptcy and desperate for his big break, aspiring filmmaker Bobby Bowfinger concocts a crazy plan to make his ultimate dream movie. Rallying a ragtag team that includes a starry-eyed ingenue, a has-been diva and a film studio gofer, he sets out to shoot a blockbuster featuring the biggest star in Hollywood, Kit Ramsey -- only without letting Ramsey know he's in the picture.",1.4316,/iGuiFYEYwFkaRPl3FgLJYEm6dWq.jpg,1999-08-12,Bowfinger,False,6.174,912,1990s
False,/750Uayj0Bww4QfqMUJCymW3EJkC.jpg,"[12, 10751]",36355,en,Flipper,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",1.414,/c3KEzecZ5oE6CpSrWX6wCLrBJbf.jpg,1996-05-17,Flipper,False,5.5,334,1990s
False,/rCTf5W1531LiFxJzUhdAcV9EDav.jpg,"[28, 80, 18, 53]",10173,en,Marked for Death,"Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",1.412,/xYaetJsSm5FC1zxhdW8UR1NVXzc.jpg,1990-10-05,Marked for Death,False,6.098,570,1990s
False,/aH5QhlVu7uMnLO9P432IcP8FyCI.jpg,"[35, 18]",1850,en,Man on the Moon,"The story of the life and career of eccentric avant-garde comedian, Andy Kaufman.",1.4114,/d8rahmdfryjdmvLpSsDOUhGVQXl.jpg,1999-12-22,Man on the Moon,False,7.2,1899,1990s
False,/ioqaIhJSkwa9DGRHGtOOUTiGRs2.jpg,"[12, 18]",8358,en,Cast Away,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",7.1432,/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,2000-12-22,Cast Away,False,7.66,11926,2000s
False,/2JMOTj6DFjNcg9KToctmfTV55EW.jpg,"[28, 14, 12]",9947,en,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",7.1055,/Z4dAOxjAHTUZO6DJ2WVAsxzwe3.jpg,2005-01-13,Elektra,False,5.0,2576,2000s
False,/r1gLQFbpkWWLrOEPmpqzzMIUxxj.jpg,"[878, 28, 53]",180,en,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",7.0859,/qtgFcnwh9dAFLocsDk2ySDVS8UF.jpg,2002-06-20,Minority Report,False,7.35,9269,2000s
False,/13CqQIOwZ0dkAxgzL7W4VcJLDAg.jpg,"[10751, 16, 878, 35]",13060,en,Lifted,"When an overconfident teen alien gets behind the controls of a spaceship, he must attempt to abduct a slumbering farmer under the watchful eye of a critical instructor. But abducting humans requires precision and a gentle touch, and within a few missteps it's painfully clear why more humans don't go missing every year.",7.0313,/mh7VBbGPbGEITEPSSyRWQVO6HVW.jpg,2006-12-28,Lifted,False,7.454,786,2000s
False,/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg,"[28, 80, 35]",8961,en,Bad Boys II,"Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.",6.8119,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,2003-07-18,Bad Boys II,False,6.7,5749,2000s
False,/bSqhsOTMnp0L6xGSHCAArXXURNy.jpg,"[28, 53, 878]",10483,en,Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",6.7869,/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg,2008-08-22,Death Race,False,6.29,3988,2000s
False,/tw9FDRM2x6A85JnU88dHKWsf5o7.jpg,"[18, 36]",11652,en,Invincible,"Inspired by the true story of Vince Papale, a man with nothing to lose who ignored the staggering odds and made his dream come true. When the coach of Papale's beloved hometown football team hosted an unprecedented open tryout, the public consensus was that it was a waste of time – no one good enough to play professional football was going to be found this way.",6.7382,/oEaUMn5POAiMLnU6hKOBKoZbDpo.jpg,2006-08-25,Invincible,False,7.014,991,2000s
False,/kJaRWmy1BGq3pHyE94LOTteiHer.jpg,"[28, 18, 9648, 53]",2501,en,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",6.6369,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,2002-06-14,The Bourne Identity,False,7.47,9751,2000s
False,/bLqUd0tBvKezDr9MEla7k34i3rp.jpg,"[12, 14, 18]",587,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",6.6099,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,2003-12-25,Big Fish,False,7.8,7534,2000s
False,/leukkAoRu9rsa3s8oaLm8C10EWw.jpg,"[28, 80]",10027,en,Unleashed,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",6.5641,/gghvmS3UxtOw1UHIgYjpeZNxHil.jpg,2005-02-02,Unleashed,False,6.9,2099,2000s
False,/8uNx4YtClqB9duM4n6jOx8vWvvl.jpg,"[35, 10749, 18]",4964,en,Knocked Up,"A slacker and a career-driven woman accidentally conceive a child after a one-night stand. As they try to make the relationship work, they must navigate the challenges of parenthood and their differences in lifestyle and maturity.",6.5198,/b4OaXw2MW97VvIiZE0Sbn1NfxSh.jpg,2007-06-01,Knocked Up,False,6.3,4131,2000s
False,/3rRNO4mmzzcAEbBe1pwpSzMvDPc.jpg,[35],9353,en,Nacho Libre,"Ignacio, a disrespected cook at a Mexican monastery, can barely afford to feed the orphans who live there. Inspired by a local wrestling hero, he decides to moonlight as the not-so-famous Luchador ""Nacho Libre"" to earn money for the monastery -- not to mention the admiration of beautiful nun Sister Encarnación.",6.4863,/kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,2006-06-16,Nacho Libre,False,6.503,1769,2000s
False,/7D1v3y0RPoyJBZAx4eGdjcqJUuD.jpg,"[12, 35, 18]",17379,en,Last Holiday,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",6.4817,/hRNZszPHjIpYGlrMN3o4f6f6cVd.jpg,2006-01-13,Last Holiday,False,7.234,826,2000s
False,/p0uaaqE5XQ9TpICMir5axMfTYkg.jpg,"[28, 35, 80]",7516,en,Smokin' Aces,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",6.4779,/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,2006-12-09,Smokin' Aces,False,6.5,1753,2000s
False,/xXHtSqFx8mLjzNGX9oCKQEx2yTa.jpg,"[35, 10749]",3981,en,What Women Want,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",6.4652,/eqkBEMDk1316Yx5wVoabWY07JAi.jpg,2000-12-15,What Women Want,False,6.445,4187,2000s
False,/jEMYEoQw7jF0aoKRgaa1TbHojUT.jpg,"[14, 35, 10751]",4244,en,The Kid,"Powerful businessman Russ Duritz is self-absorbed and immersed in his work. But by the magic of the moon, he meets Rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly – with no life and no dog. With Rusty's help, Russ is able to reconcile the person he used to dream of being with the man he's actually become.",6.4373,/kMRZhiF08nDiO5aRb81Np5a4d6p.jpg,2000-07-07,The Kid,False,6.749,1073,2000s
False,/csH5MGh51Ndz1bJ3MHhukjs0Pyo.jpg,"[28, 35]",10615,en,Pootie Tang,"Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.",6.4369,/fNvx45x4JWHYucpnV2vuKn9TZnV.jpg,2001-06-29,Pootie Tang,False,5.058,163,2000s
False,/wttDKH1WRXGpebDVzrqnVSdh15u.jpg,"[16, 10751, 12, 35]",7484,en,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",6.43,/w5Lctmkc1yah215Luxmci4djaiW.jpg,2006-09-27,Open Season,False,6.2,2902,2000s
False,/smqQ71MIn1DSdSiQzCzCOV6rgRq.jpg,"[878, 53, 12]",435,en,The Day After Tomorrow,"After paleoclimatologist Jack Hall is largely ignored by UN officials when presenting his environmental concerns about the beginning of a new Ice Age, his research proves true when a superstorm develops, setting off catastrophic natural disasters throughout the world. Trying to get to his son, Sam, who is trapped in New York City with his friend Laura and others, Jack and his crew must travel to get to Sam before it's too late.",6.4179,/Wr4HeYQRvwVCxzOV5TmGE7UkXq.jpg,2004-05-26,The Day After Tomorrow,False,6.547,8561,2000s
False,/bYKeB9uUcPmvikjouEEQ86uvPw9.jpg,"[12, 28, 53]",956,en,Mission: Impossible III,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who's as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear – including the woman Hunt loves.",6.4081,/vKGYCpmQyV9uHybWDzXuII8Los5.jpg,2006-04-25,Mission: Impossible III,False,6.754,7372,2000s
False,/R0p2aJVD7NTrCJFbDlTPKoVCCz.jpg,"[35, 28]",10074,en,Hot Rod,"For Rod Kimble, performing stunts is a way of life, even though he is rather accident-prone. Poor Rod cannot even get any respect from his stepfather, Frank, who beats him up in weekly sparring matches. When Frank falls ill, Rod devises his most outrageous stunt yet to raise money for Frank's operation -- and then Rod will kick Frank's butt.",4.2397,/jRkt03dXCVKnbvcQm3ygU1cjg9Y.jpg,2007-08-03,Hot Rod,False,6.4,1051,2000s
False,/jovVe4UGpmQEAE6ZEmV5xa6Kk1f.jpg,"[18, 10749, 36]",12184,en,The Other Boleyn Girl,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",4.2299,/q2lgC8mmAltWTkbqPM8n5EYF4XL.jpg,2008-02-28,The Other Boleyn Girl,False,6.696,2167,2000s
False,/zJDnqXtGNHUmexiaWNa52Vslve5.jpg,"[18, 10749, 36]",1904,en,Memoirs of a Geisha,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",4.2259,/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg,2005-12-06,Memoirs of a Geisha,False,7.652,3267,2000s
False,/xh0ZRdnL4pSqfW73HBf97xiNEFP.jpg,"[14, 28]",8960,en,Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",4.2145,/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg,2008-07-01,Hancock,False,6.351,9970,2000s
